nameseq,k1,k2,k3,k4,k5,label
CP025209.1/2147417-2147487,1.9972411644715642,3.9382221759836122,5.333020471208212,5.881580488309169,6.03623844418911,tRNA
CP025209.1/11814-11887,1.9901993701972769,3.8853175473790844,5.3779868068776775,6.008902049082141,6.129283016944973,tRNA
CP025209.1/11900-11972,1.993057543856041,3.762173871482344,5.279684619352323,5.9864258740878284,6.108524456778164,tRNA
CP025209.1/1912516-1912444,1.976915175937529,3.8567953147203076,5.28658919675617,5.889927481199779,6.05055344228541,tRNA
CP025209.1/132315-132387,1.9626549937993434,3.8789671481382517,5.424257330711344,5.957854445516399,6.050553442285411,tRNA
CP025209.1/1346525-1346595,1.9714530971430815,3.8005725756493316,5.15527173923009,5.881580488309168,6.066089190457767,tRNA
CP025209.1/341535-341606,1.994424265964102,3.862735901970244,5.246791052504719,5.934611413299903,6.087462841250345,tRNA
CP025209.1/1656510-1656583,1.9284339538341195,3.7514211431213127,5.105630689177164,5.8962259927441165,6.0435687312306845,tRNA
CP025209.1/255636-255708,1.979743809320702,3.762434376949874,5.154969788756927,6.043568731230685,6.108524456778164,tRNA
CP025209.1/1346219-1346291,1.952654068336101,3.787400003298785,5.279684619352324,5.872140159802113,5.96359692054628,tRNA
CP025209.1/341635-341707,1.9890983405616895,3.8160217456988144,5.223346591183311,5.861356052628349,5.992582427792656,tRNA
CP025209.1/1656331-1656259,1.986836636065652,3.907646753225344,5.167008563014296,5.861356052628349,6.079538949531787,tRNA
CP025209.1/1848062-1847990,1.9653863430171512,3.8495418444747505,5.173913140418142,5.804213195485492,6.021567935039033,tRNA
CP025209.1/1761819-1761746,1.9206654145742024,3.7711097842946617,5.234035029424895,5.790454513809933,6.014997302659258,tRNA
CP025209.1/1762234-1762163,1.991991756813635,3.9404380168945767,5.507714802597441,5.981642029210577,6.028639311838579,tRNA
CP025209.1/1784454-1784526,1.9931674913419732,3.9037103796121135,5.364191661605845,5.92928301694497,6.05055344228541,tRNA
CP025209.1/1779348-1779275,1.9586984744171865,3.8483741773514133,5.388471355518835,6.03707106316665,6.129283016944973,tRNA
CP025209.1/1848158-1848085,1.8283304437265642,3.5456738827287935,4.901060467604934,5.716579689896743,6.014997302659258,tRNA
CP025209.1/1865552-1865480,1.9464066880565936,3.735336031606362,5.163280922077812,5.804213195485491,6.05055344228541,tRNA
CP025209.1/1345931-1345860,1.978914232330877,3.9007222553673366,5.253794266728621,5.952656521964201,6.058051076544463,tRNA
CP025209.1/215002-214929,1.9523213147785343,3.8327234504326735,5.301462154039803,5.857424760319277,6.072140159802115,tRNA
CP025209.1/1829199-1829127,1.9334479252276418,3.7528516556180294,5.135111907993303,5.8042131954854925,6.079538949531787,tRNA
CP025209.1/933208-933136,1.986836636065652,3.884931864011459,5.441794126455519,6.072140159802115,6.108524456778164,tRNA
CP025209.1/716704-716632,1.9696454969053798,3.8103372873877186,5.200675598585609,5.947070338342637,6.079538949531787,tRNA
CP025209.1/341424-341496,1.9817313773641754,3.84214970482457,5.353559443265515,5.92928301694497,6.108524456778164,tRNA
CP025209.1/814135-814208,1.9818999779063011,3.873254745718314,5.112439369672624,5.674050816535423,6.004213195485493,tRNA
CP025209.1/130767-130851,1.972974671744038,3.827840007930414,5.3957115697186815,6.113649565593697,6.26577592881054,tRNA
CP025209.1/1124709-1124782,1.959613660453458,3.864472631908252,5.206257251647117,5.818623527894439,6.014997302659258,tRNA
CP025209.1/1346309-1346380,1.971973760729691,3.8638782833286616,5.27393583150315,5.923671014717825,6.087462841250345,tRNA
CP025209.1/657046-657119,1.9329554108838183,3.775633847706109,5.1889640225105005,5.913762788488291,6.072140159802115,tRNA
CP025209.1/341151-341232,1.9820441050809232,3.9381769371312316,5.478055907333275,6.050616191215079,6.208479141939179,tRNA
CP025209.1/1644099-1644027,1.936037993512223,3.698197927371788,5.1322987961592235,5.707714802597442,5.992582427792658,tRNA
CP025209.1/1782037-1782109,1.9246719038177562,3.7141064288565135,5.1282073305894595,5.814997302659256,6.079538949531787,tRNA
CP025209.1/1849703-1849631,1.9377212174542724,3.78856233607563,5.262147823608147,5.872140159802115,5.992582427792658,tRNA
CP025209.1/1025459-1025531,1.936037993512223,3.650615677854836,4.97532348590955,5.757854445516397,5.992582427792657,tRNA
CP025209.1/1198148-1198233,1.9353049340808344,3.8328561454840395,5.36685354792855,6.076787774694359,6.308771516813209,tRNA
CP025209.1/1799618-1799537,1.9510446580244079,3.852912541202846,5.315311532225102,6.015744197516808,6.259761193221231,tRNA
CP025209.1/53016-53099,1.9072200979303113,3.682233434837772,5.029578187671972,5.861394601623341,6.212492001110314,tRNA
CP025209.1/132179-132267,1.955646479085068,3.847814462675317,5.494330564665039,6.277952109328105,6.409390936137707,tRNA
CP025209.1/1025354-1025425,1.9692044761060805,3.8664635429067276,5.2401568604088595,5.836714492978694,6.028639311838581,tRNA
CP025209.1/801681-801752,1.9692044761060807,3.8408821134590707,5.370434224391201,5.952656521964201,6.058051076544463,tRNA
CP025209.1/1053100-1053027,1.9839017515703579,3.867371738281726,5.32923993181758,6.03707106316665,6.129283016944973,tRNA
CP025209.1/165704-165619,1.9645939656220712,3.881343478824505,5.457444505957561,6.061786419298737,6.333161760715649,tRNA
NC_018014.1/2532470-2532543,1.8786404368625784,3.586110519437349,5.013199827620865,5.8855937744037865,6.100711588373543,tRNA
NC_018014.1/1920073-1920000,1.952137352763747,3.8008306843785475,5.228613369347627,5.952564020913128,6.100711588373543,tRNA
NC_018014.1/926150-926223,1.9749522614821435,3.855844553296403,5.360693577741058,5.980733034997636,6.129283016944973,tRNA
NC_018014.1/772881-772953,1.982298306251311,3.8385331934168314,5.251515605267818,5.872140159802112,6.021567935039033,tRNA
NC_018014.1/699976-699904,1.9866991534543794,3.805759591932704,5.033068069995608,5.814997302659256,6.050553442285411,tRNA
NC_018014.1/488575-488502,1.985857993902358,3.8199627537740577,5.207644272065308,5.896225992744115,6.043568731230685,tRNA
NC_018014.1/2127377-2127306,1.970687051694682,3.8087212838794557,5.325502123995103,5.905625906053526,6.02863931183858,tRNA
NC_018014.1/1025778-1025706,1.9780136828520585,3.8254399348426733,5.269052401011994,5.900711588373542,6.108524456778164,tRNA
NC_018014.1/1025308-1025237,1.9760463123729375,3.7604665367753136,5.196651409585764,5.905625906053527,6.087462841250345,tRNA
NC_018014.1/3864377-3864306,1.980771938581887,3.917303549588936,5.382644981137962,5.992582427792657,6.087462841250345,tRNA
NC_018014.1/237661-237733,1.95888625930065,3.8452466993481464,5.16010398561045,5.889927481199778,6.021567935039033,tRNA
NC_018014.1/2073303-2073375,1.9951966865630721,3.9242323943780355,5.459330922199697,5.83278462405692,5.992582427792657,tRNA
NC_018014.1/1967341-1967268,1.9727241746985777,3.812614806263351,5.282781904484991,5.924395006828622,6.129283016944973,tRNA
NC_018014.1/4379385-4379458,1.9704752604490776,3.748014977703684,5.140217147450402,5.801086732150263,6.100711588373543,tRNA
NC_018014.1/4501335-4501262,1.9460789027740888,3.8150563211112813,5.166249133296612,5.801086732150265,6.014997302659257,tRNA
NC_018014.1/1025672-1025589,1.9835576514649114,3.9343483192265474,5.386225901060224,6.117627780662392,6.321928094887356,tRNA
NC_018014.1/1682985-1683057,1.9598655290502238,3.731920668928192,5.094904119651425,5.775641766914063,6.05055344228541,tRNA
NC_018014.1/4656351-4656280,1.9149523861784696,3.712075817293906,5.0791433740260095,5.807728985732317,6.028639311838581,tRNA
NC_018014.1/498918-498990,1.9626549937993434,3.889131035858519,5.413625112371012,5.918498909771206,6.05055344228541,tRNA
NC_018014.1/1899772-1899699,1.9901993701972769,3.9414800880655214,5.3465331609541975,5.952564020913128,6.129283016944973,tRNA
NC_018014.1/2127226-2127155,1.9631676585912265,3.867280746993256,5.325502123995104,5.934611413299903,6.087462841250345,tRNA
NC_018014.1/846603-846532,1.9583341510437715,3.813855480732981,5.317940338095378,5.86570000022507,6.028639311838579,tRNA
NC_018014.1/1025182-1025111,1.9510971219102693,3.813038276646454,5.310937123871476,5.876640398807149,5.999227547132697,tRNA
NC_018014.1/5075516-5075427,1.9694318114523792,3.8680127870302377,5.381092380119331,6.236046944124587,6.40300894074861,tRNA
NC_018014.1/4932311-4932238,1.9735159470068222,3.708908772604049,5.197159723424151,5.952564020913129,6.100711588373543,tRNA
NC_018014.1/2271938-2271854,1.9662658412639258,3.8997686872058894,5.49800343713643,6.186820297301012,6.339850002884614,tRNA
NC_018014.1/1283366-1283437,1.9789142323308773,3.917441847024985,5.4861465882499125,5.992582427792658,6.058051076544463,tRNA
NC_018014.1/926281-926353,1.952654068336101,3.747750656461655,5.27278004194848,5.986425874087828,6.079538949531787,tRNA
NC_018014.1/2215507-2215580,1.9785905842615672,3.8629138210311433,5.32243125132212,5.885593774403785,6.100711588373543,tRNA
NC_018014.1/4049223-4049295,1.895342567628112,3.6075722144850157,5.038566091482411,5.718498909771206,5.992582427792657,tRNA
NC_018014.1/517826-517899,1.9094355222534958,3.6560201502285854,5.030493056757482,5.74474870398125,5.9864258740878284,tRNA
NC_018014.1/496905-496832,1.9094355222534958,3.6966266225733673,5.15070169609156,5.839887964575101,5.9864258740878284,tRNA
NC_018014.1/857530-857458,1.9234657283844416,3.701873795517488,5.07877387982429,5.718498909771205,5.96359692054628,tRNA
NC_018014.1/2495795-2495878,1.941523268924274,3.838499981185886,5.197082303446481,5.920096916464863,6.196928094887356,tRNA
NC_018014.1/5025518-5025604,1.9706857406226197,3.839535214676292,5.411814612379217,6.106603137064475,6.302750274720426,tRNA
NC_018014.1/4475523-4475604,1.9681055396629188,3.874085305028329,5.355875438448057,6.05061619121508,6.285402218862257,tRNA
NC_018014.1/672649-672576,1.9206654145742024,3.7693669522186717,5.294653473544342,5.952564020913129,6.072140159802114,tRNA
NC_018014.1/604562-604632,1.9854237250602214,3.9458231613498915,5.260273369633519,5.881580488309168,6.006387697920454,tRNA
NC_018014.1/4047992-4047909,1.8611568068271418,3.61783412101705,5.043544614839372,5.960160033722106,6.212492001110314,tRNA
NC_018014.1/2455841-2455753,1.9903104388904227,3.9292217165641268,5.499965334730246,6.193706615167215,6.385861524373001,tRNA
NC_018014.1/2259707-2259626,1.9654609420751132,3.9116487321265767,5.584183719779186,6.025299735518877,6.182838116298154,tRNA
NC_018014.1/472214-472142,1.9020976022113685,3.6917091090818204,5.138839548929789,5.764857659740299,5.992582427792657,tRNA
NC_018014.1/1020502-1020430,1.98560064653985,3.795856209679967,5.212714372842979,5.86135605262835,6.050553442285411,tRNA
NC_018014.1/707099-707182,1.95232621497449,3.8296831147297508,5.357075175138723,6.117627780662393,6.296928094887356,tRNA
NC_018014.1/2641227-2641297,1.976932860163961,3.8096002105886067,4.976075681598203,5.664596848571469,5.976536951651798,tRNA
NC_018014.1/1226620-1226693,1.9305148899647706,3.8053261901587008,5.245906598484247,5.8398879645751,6.014997302659258,tRNA
NC_018014.1/5025516-5025605,1.9650040352095086,3.8622452299293695,5.450409033188763,6.167081426883211,6.3564973128416336,tRNA
NZ_LT629973.1/2313604-2313676,1.9767714170083726,3.8426348979334484,5.212714372842981,5.73628623116887,5.934611413299903,tRNA
NZ_LT629973.1/3000811-3000740,1.9888206143705673,3.904675423501053,5.266932617279249,5.865700000225071,6.058051076544463,tRNA
NZ_LT629973.1/912152-912080,1.9369112502038177,3.7551427961118358,5.250109049350777,5.907714802597444,6.079538949531787,tRNA
NZ_LT629973.1/572744-572673,1.971094369100288,3.8201683812475316,5.282365695300051,5.992582427792657,6.087462841250345,tRNA
NZ_LT629973.1/774427-774357,1.9893591879596237,3.9353688768376167,5.2930945653797545,5.811655672100881,6.006387697920453,tRNA
NZ_LT629973.1/2447563-2447492,1.9770026094237685,3.8947708544272834,5.4112164097093896,5.905625906053526,6.058051076544463,tRNA
NZ_LT629973.1/2641072-2640999,1.9931298702270075,3.8326482733735316,5.2631998276208645,5.913762788488292,6.072140159802114,tRNA
NZ_LT629973.1/1242915-1242843,1.9550176484727806,3.8123458775531143,5.2058097954391345,5.900711588373542,6.079538949531787,tRNA
NZ_LT629973.1/912032-911959,1.9771834024039103,3.8181063683352603,5.245906598484247,5.952564020913128,6.072140159802115,tRNA
NZ_LT629973.1/1925698-1925769,1.9580341530722356,3.8664635429067284,5.361076766790434,5.992582427792657,6.087462841250345,tRNA
NZ_LT629973.1/2735582-2735654,1.9736128356489897,3.8625757463109474,5.357287084201998,5.92928301694497,6.079538949531787,tRNA
NZ_LT629973.1/688556-688485,1.9770026094237685,3.887994479204794,5.35029265961667,5.934611413299904,6.087462841250345,tRNA
NZ_LT629973.1/1242813-1242740,1.9469064232369744,3.7790400131237383,5.179866494287531,5.772917718065755,5.9864258740878284,tRNA
NZ_LT629973.1/282247-282320,1.9891157079707815,3.9414800880655214,5.489097917988788,6.065240077251156,6.129283016944973,tRNA
NZ_LT629973.1/688331-688259,1.9749313430537967,3.840666711126833,5.195177577098804,5.872140159802111,5.96359692054628,tRNA
NZ_LT629973.1/2215792-2215718,1.8850780671087768,3.601781448986321,4.9447032850501405,5.815622570826665,6.093409091335663,tRNA
NZ_LT629973.1/2091546-2091617,1.9747094923652864,3.896502587616214,5.468359266852247,6.079538949531787,6.087462841250345,tRNA
NZ_LT629973.1/260852-260923,1.9882412207127003,3.8411076406563023,5.343289445392771,5.905625906053527,6.058051076544463,tRNA
NZ_LT629973.1/60067-59997,1.9637828043060404,3.821543018854481,5.220347463805062,5.8521687236032855,6.03623844418911,tRNA
NZ_LT629973.1/2866240-2866154,1.9743784055171483,3.8168660153477068,5.273751818337927,6.01720105367963,6.302750274720426,tRNA
NZ_LT629973.1/2090283-2090364,1.9944080681379113,3.904597263077846,5.349747626002145,5.999983279822675,6.157197090657126,tRNA
NZ_LT629973.1/981861-981932,1.9882412207127003,3.925978507543104,5.348866010043673,5.905625906053527,6.087462841250345,tRNA
NZ_LT629973.1/2276113-2276186,1.970622280750471,3.928049266266259,5.471804688852168,5.952564020913128,6.072140159802115,tRNA
NZ_LT629973.1/1548024-1547946,1.972934382725566,3.9027668036041447,5.402769332734114,5.9549714278318735,6.11208685713371,tRNA
NZ_LT629973.1/607241-607170,1.9899343783255765,3.866955569721365,5.1610767667904325,5.876640398807151,6.058051076544463,tRNA
NZ_LT629973.1/774548-774618,1.9749484856661097,3.8926923044451396,5.264109058133379,5.8521687236032855,5.976536951651798,tRNA
NZ_LT629973.1/2577516-2577588,1.9817313773641754,3.8031219277346433,5.269052401011994,5.8613560526283495,6.079538949531787,tRNA
NZ_LT629973.1/808698-808626,1.9841305644714853,3.8880265657687367,5.329118070117488,5.900711588373543,6.05055344228541,tRNA
NZ_LT629973.1/1891179-1891250,1.971800815649691,3.837743824353098,5.225222838157193,5.876640398807151,6.087462841250345,tRNA
NZ_LT629973.1/1562574-1562647,1.94186335773971,3.69936266285035,4.945772703005958,5.6496094433874,5.9578544455164,tRNA
NZ_LT629973.1/571344-571272,1.992068984427444,3.843759120117811,5.219618950246824,5.832784624056921,6.05055344228541,tRNA
NZ_LT629973.1/1145102-1145018,1.971335285306981,3.8936578231347303,5.413901630011776,6.064869077788819,6.2410845707858496,tRNA
NZ_LT629973.1/292526-292444,1.9787905102894596,3.9341486905196983,5.359799657387655,6.028055907333272,6.2531478367846995,tRNA
NZ_LT629973.1/1986410-1986491,1.9501836030944322,3.8212888997934473,5.28700325089397,5.974666824126472,6.208479141939178,tRNA
NZ_LT629973.1/494806-494879,1.9718376929739265,3.8033473762856187,5.277360244407726,5.931299584232467,6.100711588373543,tRNA
NZ_LT629973.1/442317-442246,1.953357158136334,3.773783664768369,5.086146588249912,5.691786956746811,5.999227547132699,tRNA
NZ_LT629973.1/2356337-2356248,1.9904346909466677,3.889573359204983,5.422111021874295,6.080762173959909,6.309985684934658,tRNA
NZ_LT629973.1/1756900-1756829,1.9795925854784135,3.8325709801381835,5.1718608739641985,5.905625906053528,6.058051076544463,tRNA
NZ_LT629973.1/2866507-2866594,1.9649804307400247,3.7762863042941057,5.193552330651577,5.985861524372999,6.225650756112094,tRNA
NZ_LT629973.1/507814-507741,1.8828651274710728,3.6920740467456996,5.039009418592028,5.723484267300588,5.9864258740878284,tRNA
NZ_LT629973.1/2062376-2062304,1.9474952889403203,3.815177781076563,5.40299289403068,5.775641766914064,5.96359692054628,tRNA
NZ_LT629973.1/1345772-1345843,1.9898229037912287,3.894081852522112,5.161076766790433,5.720772463993188,5.910992253015051,tRNA
NZ_LT629973.1/2162067-2162148,1.9510446580244079,3.8205746231148057,5.2653115322251,5.946000210120264,6.157197090657127,tRNA
NZ_LT629973.1/2866240-2866155,1.978111410520142,3.8180193816153327,5.275955071459508,6.019499973463473,6.3087715168132075,tRNA
NZ_CP073100.1/113243-113314,1.994424265964102,3.9027181631148897,5.332505338219005,5.992582427792657,6.058051076544463,tRNA
NZ_CP073100.1/3246402-3246330,1.9608744856919285,3.8106960589010925,5.269052401011993,5.9578544455164,6.050553442285411,tRNA
NZ_CP073100.1/3397182-3397253,1.9546859469463558,3.8412072907309605,5.418219623933291,5.963596920546281,6.087462841250345,tRNA
NZ_CP073100.1/3923957-3923887,1.9596057547763384,3.7155563131887344,5.048822783172896,5.653495561774946,5.916835459114484,tRNA
NZ_CP073100.1/275786-275858,1.9537525752506304,3.7440747883159546,5.195177577098804,5.889927481199778,6.108524456778164,tRNA
NZ_CP073100.1/275944-276017,1.9523213147785343,3.807765443648089,5.231746181697388,5.896225992744116,6.100711588373543,tRNA
NZ_CP073100.1/1727743-1727670,1.9479044381779231,3.800198147767472,5.367502258236517,6.037071063166648,6.129283016944973,tRNA
NZ_CP073100.1/1953252-1953323,1.9888206143705676,3.879093994053395,5.148866010043673,5.847654891560774,6.028639311838581,tRNA
NZ_CP073100.1/1345563-1345635,1.9571281045564053,3.8487930544166424,5.41912313385782,5.9864258740878284,6.079538949531787,tRNA
NZ_CP073100.1/3326082-3326011,1.9579698471900355,3.839475557542029,5.223796188584193,5.796788587150238,6.02863931183858,tRNA
NZ_CP073100.1/795564-795635,1.9760463123729375,3.819253852145129,5.120294581472244,5.789683877068021,5.969815782426815,tRNA
NZ_CP073100.1/3924123-3924193,1.9972411644715642,3.9300234194749564,5.322080072626132,5.910992253015051,6.006387697920453,tRNA
NZ_CP073100.1/3324671-3324600,1.9858087115622332,3.8561951491996784,5.253794266728621,5.952656521964201,6.058051076544463,tRNA
NZ_CP073100.1/2153283-2153210,1.887208536240544,3.6198693337758443,4.984035029424893,5.829255746234771,6.072140159802115,tRNA
NZ_CP073100.1/2291660-2291732,1.9767714170083726,3.844021918351641,5.121302753185613,5.814997302659254,5.934611413299903,tRNA
NZ_CP073100.1/1463654-1463583,1.9701081301924128,3.819579029417018,5.146511766666808,5.87664039880715,6.02863931183858,tRNA
NZ_CP073100.1/283969-284041,1.9868366360656522,3.818085905784974,5.325390429181007,5.889927481199778,6.079538949531787,tRNA
NZ_CP073100.1/1238004-1238075,1.9538401980538056,3.8101255147377144,5.1147180168213415,5.847654891560774,6.058051076544463,tRNA
NZ_CP073100.1/524554-524625,1.9401338296384487,3.720937655083915,5.1310786886460065,5.807728985732318,6.028639311838581,tRNA
NZ_CP073100.1/1801339-1801423,1.9710503272571036,3.7829062280397308,5.329328738341249,6.128833864347801,6.315158644859922,tRNA
NZ_CP073100.1/4921469-4921541,1.967055841002412,3.7415635457133987,5.21271437284298,5.889927481199778,6.108524456778164,tRNA
NZ_CP073100.1/4028057-4027984,1.8808865851772205,3.6243417607579733,5.029106036339289,5.73411648564092,5.9864258740878284,tRNA
NZ_CP073100.1/1863234-1863161,1.9436487091685508,3.8134689526028787,5.318755383176421,5.924395006828623,6.100711588373543,tRNA
NZ_CP073100.1/5030976-5031047,1.9795925854784135,3.8247518736319335,5.368079981014336,5.923671014717824,6.02863931183858,tRNA
NZ_CP073100.1/4028155-4028082,1.978402689368553,3.909530251963881,5.492773786134487,5.9525640209131305,6.072140159802114,tRNA
NZ_CP073100.1/1936910-1936982,1.9608744856919285,3.8033062120172105,5.25842018267166,5.86135605262835,6.05055344228541,tRNA
NZ_CP073100.1/3564397-3564326,1.9795925854784135,3.8739597971998694,5.291723152900815,5.934611413299903,6.058051076544463,tRNA
NZ_CP073100.1/5179354-5179281,1.977885815650075,3.870777903699355,5.395280036014296,6.008902049082142,6.129283016944973,tRNA
NZ_CP073100.1/3711698-3711627,1.9574230448267687,3.78971692950497,5.115087038949382,5.807728985732318,5.958714495630294,tRNA
NZ_CP073100.1/2692551-2692481,1.9803832288891297,3.914260518792667,5.253168659551299,5.881580488309168,6.066089190457767,tRNA
NZ_CP073100.1/2831619-2831537,1.9790822432878126,3.8484916026990157,5.281225237923455,5.971928094887358,6.151882013999889,tRNA
NZ_CP073100.1/2173481-2173395,1.9662895628001276,3.7755184261683286,5.352761082865643,6.035174565635904,6.2786538891782575,tRNA
NZ_CP073100.1/3714158-3714231,1.874718486827364,3.6894772059930894,5.096533160954198,5.75538092232158,5.9864258740878284,tRNA
NZ_CP073100.1/1072038-1072117,1.9658964271842336,3.8740917879208747,5.316826898072064,5.935490761417931,6.168980145022538,tRNA
NZ_CP073100.1/2692426-2692356,1.9686448085106876,3.808443867770405,5.300199275461973,5.91099225301505,6.066089190457767,tRNA
NZ_CP073100.1/4422641-4422712,1.9798687566511528,3.8642807553233323,5.264578373902383,5.87664039880715,5.999227547132697,tRNA
NZ_CP073100.1/706106-706193,1.9886041110692125,3.9140572499961848,5.44598844628584,6.038687700792682,6.273269803731141,tRNA
NZ_CP073100.1/3652109-3652023,1.967787333382752,3.8630594889356438,5.3959913421680845,6.145235428705385,6.2786538891782575,tRNA
NZ_CP073100.1/4947224-4947295,1.9967173830225846,3.8768702340498264,5.275362481076149,5.847654891560774,5.999227547132699,tRNA
NZ_CP073100.1/526669-526751,1.9422975950529022,3.8263926346829766,5.2282561755104515,5.937492001110314,6.227831381088498,tRNA
NZ_CP073100.1/5124480-5124551,1.9340372910841026,3.7360853563756464,5.132505338219005,5.876640398807151,6.087462841250345,tRNA
NZ_CP073100.1/893723-893642,1.9501836030944322,3.8139185227328274,5.264063213848727,5.93023929242613,6.208479141939178,tRNA
NZ_CP073100.1/1937867-1937948,1.9304121342692708,3.825074968504933,5.349747626002144,6.025299735518877,6.259761193221231,tRNA
NZ_CP073100.1/3551296-3551367,1.9820393824041147,3.7518302261825363,5.121721231045242,5.836714492978695,5.999227547132699,tRNA
NZ_CP073100.1/1998407-1998324,1.9377892033131034,3.81468175933413,5.158496895868567,5.880352707219509,6.112492001110313,tRNA
NZ_CP073100.1/3736261-3736190,1.9692044761060807,3.8510223049847636,5.114718016821341,5.796788587150239,5.999227547132698,tRNA
CP035288.1/814061-814133,1.989669797320134,3.801277869757233,5.240883386927486,5.822000516883158,5.992582427792657,tRNA
CP035288.1/1027673-1027743,1.991445543609486,3.8690996693822357,5.278318478297814,5.940404017720931,6.006387697920454,tRNA
CP035288.1/1026047-1026118,1.9635994582677283,3.844284577123664,5.211216409709389,5.905625906053527,6.087462841250345,tRNA
CP035288.1/813649-813720,1.9820393824041147,3.861656848383876,5.264578373902385,5.923671014717824,6.058051076544463,tRNA
CP035288.1/1061798-1061869,1.9888206143705673,3.886913100559644,5.24679105250472,5.865700000225071,6.058051076544463,tRNA
CP035288.1/1022238-1022311,1.964723684431616,3.8561984101315123,5.277360244407724,5.952564020913128,6.100711588373543,tRNA
CP035288.1/1026608-1026681,1.9896794423405986,3.879177603043015,5.277360244407723,5.839887964575102,6.072140159802115,tRNA
CP035288.1/24003-24075,1.9314545986947198,3.799630343871511,5.269052401011994,5.814997302659256,5.992582427792657,tRNA
CP035288.1/1061450-1061522,1.9528750259441876,3.826961039132892,5.329118070117493,5.872140159802114,6.050553442285411,tRNA
CP035288.1/896288-896358,1.9876231253082954,3.904443204889323,5.438022101611639,6.028639311838581,6.066089190457767,tRNA
CP035288.1/1736431-1736504,1.9718376929739265,3.8463360320722755,5.273684376262022,6.008902049082144,6.129283016944973,tRNA
CP035288.1/813983-814054,1.9854724082446877,3.9352041699663944,5.4791433740260125,5.96359692054628,6.058051076544463,tRNA
CP035288.1/1027264-1027336,1.9817313773641754,3.8727396340312144,5.170185499481658,5.872140159802113,6.05055344228541,tRNA
CP035288.1/1025713-1025785,1.9890983405616895,3.877542017127577,5.4242573307113435,6.014997302659258,6.079538949531787,tRNA
CP035288.1/1025795-1025867,1.9817313773641754,3.849802349942281,5.13138426705682,5.7864258740878265,5.992582427792657,tRNA
CP035288.1/2305707-2305634,1.9669548253533828,3.842231971656801,5.266875695766565,5.913762788488291,6.072140159802115,tRNA
CP035288.1/813803-813875,1.9856006465398501,3.868444488904611,5.3503825067981525,5.9864258740878284,6.079538949531787,tRNA
CP035288.1/1027436-1027506,1.9961117137002873,3.9301613343147555,5.445126811693857,5.999227547132698,6.066089190457767,tRNA
CP035288.1/1027183-1027255,1.9832397548959666,3.8477960525431847,5.212714372842979,5.8042131954854925,6.021567935039034,tRNA
CP035288.1/813895-813975,1.9589377606240825,3.8292268092965966,5.335055115101397,5.932712795729855,6.188864462772827,tRNA
CP035288.1/23923-23994,1.971973760729691,3.7866396431122675,5.239787838280818,5.818669384314397,5.999227547132698,tRNA
CP035288.1/1061536-1061608,1.988766644138905,3.865089281679803,5.269052401011994,5.832784624056921,6.021567935039034,tRNA
CP035288.1/1026317-1026390,1.964723684431616,3.8366652325257506,5.245906598484247,5.874961556063454,6.072140159802115,tRNA
CP035288.1/1027512-1027584,1.9640338669783541,3.8427331639792914,5.216442013779461,5.747070338342635,5.963596920546281,tRNA
CP035288.1/1026507-1026580,1.9284339538341195,3.7689184368064774,5.256391147125405,6.008902049082142,6.100711588373543,tRNA
CP035288.1/1027005-1027078,1.9560407515081228,3.7862317092927613,5.277360244407725,5.885593774403784,6.072140159802115,tRNA
CP035288.1/2025038-2025109,1.9919917568136352,3.813402101279733,5.103933909647575,5.78968387706802,5.999227547132699,tRNA
CP035288.1/1026234-1026307,1.9771834024039106,3.9073674168919177,5.371178126382217,5.980733034997635,6.129283016944973,tRNA
CP035288.1/1026691-1026780,1.9737667323187411,3.7979831505753676,5.317052925307971,6.213058438377461,6.40300894074861,tRNA
CP035288.1/1026901-1026990,1.9607030487097181,3.765696528486205,5.285747385510659,6.213058438377461,6.40300894074861,tRNA
CP035288.1/1022335-1022407,1.9280820206723404,3.6749399823619626,5.19377102118176,5.9292830169449715,6.079538949531787,tRNA
CP035288.1/1026133-1026218,1.954374547305624,3.8799472509270823,5.362206410719466,6.091789130089979,6.333161760715647,tRNA
CP035288.1/1061999-1062087,1.9660037353541493,3.8151410345492662,5.2485365648345335,6.100683359353262,6.33880270084359,tRNA
CP035288.1/1025961-1026043,1.9532384465072588,3.8477672025831486,5.308382410024933,6.046928094887358,6.303780748177105,tRNA
CP035288.1/1858938-1858850,1.9474675703841187,3.7993505128382266,5.380832829252083,6.170450801213726,6.315273289078884,tRNA
CP035288.1/1028046-1028129,1.966866598525417,3.8460805894158945,5.37104160230612,6.0095427497714855,6.221928094887357,tRNA
CP035288.1/896179-896262,1.919776886509255,3.7963733964150164,5.265492553134734,6.0589254658208676,6.271928094887357,tRNA
CP035288.1/294458-294369,1.969431811452379,3.8546185762818146,5.436260027531529,6.259035449871713,6.40300894074861,tRNA
NC_007795.1/492426-492498,1.9951966865630721,3.792859773968533,5.156376344673963,5.793429088311729,5.992582427792657,tRNA
NC_007795.1/938788-938717,1.9809256184491058,3.8288433392016987,5.178864088188098,5.865700000225071,6.058051076544463,tRNA
NC_007795.1/492532-492603,1.9858087115622332,3.909947917790625,5.2861465882499115,5.905625906053527,6.087462841250345,tRNA
NC_007795.1/1899597-1899527,1.9927163497416487,3.9050409760317013,5.369110688536805,5.999227547132698,6.066089190457767,tRNA
