nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/32115-35042,2928.0000000000045,1911.1549292137254,2212422.0,75.89191312985396,0.3333333333333328,11.76956648594154,40862.26880632058,40869.24844063681,888.1511944544095,1184.532679792613,1911.1549292137254,2809.274001839344,2212346.10808687,1670295468.102494,1624.7413220467308,812.3706610233654,13.95569289833351,0.07465408313027837,0.25060464094817625,predict
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/926103-928968,2866.0000000000014,1848.0393742717638,2110162.0,33.15070155404983,0.3333333333333332,11.63682848964385,39392.67843140398,39399.552644602,892.2442457837565,1174.5000435676438,1848.0393742717638,2733.17871030582,2110128.849298446,1552324748.5947645,1558.6786667381762,779.3393333690881,13.744828482695032,0.07752409835504222,0.24673344886281526,predict
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/632711-635482,2771.9999999999986,1758.6982846049073,1980860.0,71.16753706044778,0.3333333333333335,11.425563720260229,37598.97203382028,37605.755790670046,873.6562760619712,1179.5279326220038,1758.6982846049073,2704.5290392512184,1980788.8324629397,1414192868.5875134,1525.0011066292145,762.5005533146073,13.563842725043399,0.08085075154317727,0.2540664867473501,predict
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/32277-35048,2771.9999999999927,1776.3453509871697,1980760.0,71.69249253220694,0.3333333333333342,11.426698040552889,37596.9169214711,37603.700307529274,880.9360027427964,1167.4670228099212,1776.3453509871697,2702.4727875262774,1980688.3075074677,1414038276.8184772,1535.0057647163562,767.5028823581781,13.563101342522078,0.0794470449073619,0.2539791307483167,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/906855-906970,116.00000000000004,78.88857972567462,3510.0,11.756206038782983,0.3333333333333332,2.2346474930047466,319.6717065991296,321.0585751785057,39.78926606988077,53.92192576291917,78.88857972567462,120.16238150042737,3498.243793961217,103078.60869565218,66.2404557375082,33.1202278687541,2.7557905741304265,0.3482768681889954,0.31135676276750507,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/618233-619782,1550.0000000000016,1019.9184183302841,616594.0,96.76227895960321,0.333333333333333,8.423637658224207,15641.047982791946,15646.095924825193,526.5655496399419,668.6574807580887,1019.9184183302841,1513.7557235017664,616497.2377210404,244800317.6888315,845.0982427436777,422.54912137183885,10.090998698575438,0.101671240108637,0.2675679459040745,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/3140435-3138886,1550.0000000000011,1014.1888543657724,617254.0,77.51361419455505,0.33333333333333304,8.426884269297027,15657.82520019942,15662.878556858403,525.0072000692422,668.0670986925672,1014.1888543657724,1523.1193828945927,617176.4863858054,245325764.68689477,855.0522842020255,427.52614210101274,10.10182270980607,0.10266007037057827,0.2708309955343402,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/90402-91951,1550.0000000000016,1022.841260978734,617154.0,71.04570490358975,0.333333333333333,8.426666254464694,15655.330082754565,15660.382634147285,518.666112812222,657.2248050498611,1022.841260978734,1500.6585415775653,617082.9542950965,245247584.2479019,843.4337365277042,421.7168682638521,10.100212956615838,0.10101838854269249,0.2700833546940667,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/9749-11298,1550.0000000000002,1017.8834682025747,617146.0,74.80638237777379,0.33333333333333326,8.429589597556019,15655.118012969433,15660.170495919429,515.618784562209,664.8417161603522,1017.8834682025747,1492.8873210952243,617071.1936176223,245240939.96126533,828.045604934872,414.022802467436,10.100076137399633,0.10196982188634961,0.2624596417323938,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/618238-619780,1543.0000000000018,1020.4232481431551,611977.0,67.63013550166906,0.333333333333333,8.419102312308167,15559.074072707537,15564.118350380253,514.7007095540292,668.3016313373271,1020.4232481431551,1495.2492060739937,611909.3698644984,242241780.02464333,826.9475747366666,413.4737873683333,10.083651375701567,0.10075986837292104,0.2595505379353419,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/3140430-3138888,1542.9999999999989,1039.4018981670886,612657.0,73.63639477902544,0.3333333333333336,8.423193420375611,15576.427896022886,15581.47779983396,505.6047756423342,665.3689714606307,1039.4018981670886,1500.8790012885108,612583.3636052209,242782450.42671853,835.5100298278801,417.75501491394004,10.094898182775696,0.09699234738437562,0.26194748840518167,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/9754-11296,1542.9999999999989,1023.1341097959316,612555.0,59.398343459821675,0.3333333333333336,8.42146325681708,15573.750736415424,15578.799772286904,508.9444507404783,667.0335369297345,1023.1341097959316,1479.6463788450314,612495.6016565402,242699002.3450065,812.6128419152969,406.30642095764847,10.093163147385248,0.10014271430230755,0.2584051199504652,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/90407-91949,1543.0000000000002,1028.016360866519,612549.0,73.0894758976053,0.3333333333333333,8.419534232982882,15573.65589705898,15578.704902183383,502.1175402349151,661.004325926363,1028.016360866519,1491.9619749096405,612475.9105241024,242696046.4293126,830.9576489832775,415.47882449163876,10.093101683123122,0.09920284149158586,0.26318638067503164,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/618238-619777,1539.9999999999989,1041.2607359927997,609914.0,70.42289859279413,0.3333333333333336,8.411803947116255,15521.188034425713,15526.229836746259,510.68459183599185,665.5604708456659,1041.2607359927997,1453.7999162564556,609843.5771014072,241063812.9434698,788.2394454107897,394.11972270539485,10.078693528847873,0.09639840640439466,0.24094831847096784,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/3140430-3138891,1539.9999999999984,1024.861698686253,610594.0,68.56164633473058,0.3333333333333337,8.414835189001186,15538.408155277682,15543.455551270894,509.53479704165625,684.1935590871738,1024.861698686253,1461.7679914898558,610525.4383536653,241599010.47433397,777.5744324026821,388.78721620134104,10.089875425505,0.09945773650026885,0.23900428196912218,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/90407-91946,1540.0,1021.7985829728455,610488.0,70.05932759455293,0.33333333333333337,8.41061091238537,15535.701657794534,15540.748174626617,510.37660231048096,670.2349227159104,1021.7985829728455,1455.813418732542,610417.9406724054,241514853.8271605,785.5784960166316,392.7892480083158,10.08811795960684,0.10006656186664678,0.2434527664199048,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/9754-11293,1539.999999999999,1034.0735352329002,610490.0,67.4875875585518,0.33333333333333354,8.413841743422305,15535.806963270366,15540.853514309192,520.3851580041529,676.1735884121847,1034.0735352329002,1446.6787810777282,610422.5124124414,241518127.95321637,770.5051926655435,385.25259633277176,10.088186339785958,0.09769556212236795,0.23423889861180394,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/92120-95049,2930.0000000000027,1868.4791522581743,2214844.0,49.277275747123056,0.33333333333333304,11.755188683006077,40892.587225559604,40899.56726951682,919.4678553743522,1180.717359261306,1868.4791522581743,2848.0831531812237,2214794.722724253,1672774602.8337317,1667.3657939199177,833.6828969599588,13.956514411453776,0.07787627927916967,0.26206992754020214,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/187807-190736,2929.999999999997,1871.8157837501017,2215022.0,50.44707295788573,0.3333333333333337,11.754774812230135,40895.76117398965,40902.74175971499,924.0180526129398,1175.9040901564936,1871.8157837501017,2855.4955880575776,2214971.552927042,1673034283.4619324,1679.591497901084,839.795748950542,13.95759767030365,0.0776254691835581,0.26245390131547686,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/92122-95049,2928.0000000000027,1912.9722965014073,2211966.0,73.8045475679081,0.33333333333333304,11.772302592807836,40853.882141113594,40860.86034291376,888.9367760189269,1195.8341485261597,1912.9722965014073,2803.3493518953073,2211892.195452432,1669609907.963102,1607.5152033691477,803.7576016845738,13.95282860010709,0.07453595474666887,0.24663543978034738,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/187809-190736,2927.999999999993,1923.4258059587855,2212142.0,68.99776643391156,0.3333333333333341,11.7696273722793,40857.03334800509,40864.01208805906,880.7055986893214,1200.2412952891782,1923.4258059587855,2817.8509736573596,2212073.0022335663,1669867483.9330373,1617.6096783681814,808.8048391840907,13.953904831968984,0.07376263852673416,0.24775262952810506,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/903977-906845,2869.0000000000105,1812.2778486848183,2113543.0,35.513747381932376,0.33333333333333215,11.61203518979087,39434.570138395065,39441.44446427983,928.8803122414198,1204.1743624160042,1812.2778486848183,2735.571031120723,2113507.486252618,1555627541.4288702,1531.3966687047189,765.6983343523594,13.745057559566023,0.08039054166990846,0.24772858811582507,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/187971-190725,2755.0000000000064,1729.803152865844,1958889.0,64.71881460283396,0.3333333333333326,11.412553824956152,37296.925851871485,37303.69664721671,871.7894592320667,1121.9729784696794,1729.803152865844,2643.927306579557,1958824.2811853972,1391565783.5475671,1521.9543281098775,760.9771640549387,13.537904120461487,0.08246230677610017,0.25284258516240243,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/92284-95055,2772.000000000002,1778.7970644456775,1980332.0,65.87013194382276,0.3333333333333331,11.42799854651972,37588.69111847338,37595.473020399295,886.3314992110968,1169.295987315748,1778.7970644456775,2699.8202128894463,1980266.1298680562,1413419591.6275713,1530.5242255736982,765.2621127868491,13.560133881123145,0.07926875658616936,0.2523766778831073,predict
PS-24_4121872circular_true_q1023579_ori/171288-171403,116.00000000000004,81.16430872537079,3458.0,13.24507479086869,0.3333333333333332,2.2239137776980313,314.953964890109,316.32036594731534,44.42394824826577,50.36010373356627,81.16430872537079,119.51781325586407,3444.754925209131,100058.57391304348,69.15770952229781,34.578854761148904,2.7151203869836973,0.3318169811272307,0.29283309419579306,predict
PS-24_4121872circular_true_q1023579_ori/171590-173139,1549.999999999999,1010.5456982428063,616942.0,80.19632772042705,0.3333333333333335,8.428245174186195,15649.970926490567,15655.021748286257,517.614499744547,668.8208724707557,1010.5456982428063,1513.189074849647,616861.8036722796,245079705.93931568,844.3682023788914,422.1841011894457,10.096755436445532,0.10340996241291348,0.2686228271913093,predict
PS-24_4121872circular_true_q1023579_ori/171595-173137,1542.9999999999973,1022.0011347199187,612335.0,79.47703254590253,0.3333333333333339,8.423970605809991,15568.313074960946,15573.360347933545,495.2692204930596,664.3305304476156,1022.0011347199187,1505.7651519139247,612255.522967454,242529552.52658886,841.4346214663091,420.71731073315453,10.089639063487345,0.10039601518253491,0.26524760959131227,predict
PS-24_4121872circular_true_q1023579_ori/171595-173134,1540.0000000000016,1032.7421731484037,610274.0,75.32578461959035,0.33333333333333304,8.414614264305747,15530.319056606664,15535.363824989385,503.4786152227491,678.9753090124061,1032.7421731484037,1459.0434538289537,610198.6742153805,241347529.17478883,780.0681448165476,390.0340724082738,10.084622764030291,0.09798726446044422,0.23836799441465364,predict
PS-24_4121872circular_true_q1023579_ori/903279-906146,2868.000000000014,1791.5647421801236,2112488.0,77.4893812137905,0.3333333333333317,11.636392455956473,39422.07011307245,39428.94465669661,920.6071481223943,1200.0824809614185,1791.5647421801236,2763.081047390509,2112410.5106187863,1554641676.740844,1562.9985664290905,781.4992832145452,13.745491671224636,0.08191618969265711,0.25539483145677877,predict
PS-31_unicycler_4076871_circular/631713-633262,1549.999999999999,1020.659981547637,616734.0,114.17071570916588,0.3333333333333335,8.423364783686907,15644.602903237908,15649.651992574863,529.3605423306683,661.0203082091775,1020.659981547637,1509.9909439022,616619.8292842908,244911607.4887024,848.9706356930224,424.4853178465112,10.093292195637366,0.10150593563665457,0.27470702175250994,predict
PS-31_unicycler_4076871_circular/3044753-3043204,1549.9999999999973,1011.3751687299275,617004.0,71.20923301419762,0.33333333333333387,8.428905213812495,15651.706424540425,15656.75780644523,531.2505250070346,660.4909423641286,1011.3751687299275,1520.6604907375472,616932.7907669859,245134065.00968367,860.1695483734186,430.0847741867093,10.097875112606744,0.10323950948100252,0.27076578650893696,predict
PS-31_unicycler_4076871_circular/631718-633260,1542.999999999997,1015.5569512642587,612125.0,78.31976255783454,0.333333333333334,8.423465577406885,15563.024577504208,15568.07013593714,512.4557492245302,667.993630451118,1015.5569512642587,1489.88310264345,612046.6802374421,242364807.75745785,821.889472192332,410.944736096166,10.086211651007282,0.1016723412809111,0.26031192469261466,predict
PS-31_unicycler_4076871_circular/3044748-3043206,1543.0000000000034,1011.1501353301027,612405.0,100.09320306999007,0.33333333333333265,8.42884581562453,15570.217275298377,15575.265165615889,502.71783910973346,670.8558546167353,1011.1501353301027,1512.7918607661836,612304.90679693,242588884.97924772,841.9360061494483,420.96800307472415,10.090873153142153,0.10247445914200488,0.26153991786236414,predict
PS-31_unicycler_4076871_circular/631718-633257,1539.999999999999,1045.5440939148832,610064.0,84.63069888124943,0.33333333333333354,8.413958485712701,15525.063800190967,15530.106861490192,511.37803317908566,657.9357366733068,1045.5440939148832,1450.4053331021898,609979.3693011188,241184219.12930474,792.469596428883,396.2347982144415,10.08121025986427,0.095546642342114,0.24428893601304236,predict
PS-31_unicycler_4076871_circular/3044748-3043209,1539.9999999999966,1026.581370045733,610338.0,61.291719128025576,0.3333333333333341,8.410216152252382,15532.121490639971,15537.166844513707,507.82304231533925,683.8990985967328,1026.581370045733,1459.0380280137306,610276.708280872,241403553.55425602,775.1389294169978,387.5694647084989,10.085793175740264,0.0991658409825719,0.2411620929963084,predict
PS-31_unicycler_4076871_circular/948815-951744,2929.9999999999964,1867.2964468393627,2215404.0,41.48332455643378,0.33333333333333376,11.756774215828727,40903.01675915849,40909.99858335531,921.146842026038,1181.0620282783614,1867.2964468393627,2858.469774870392,2215362.5166754434,1673627984.0901332,1677.4077465920307,838.7038732960153,13.960073979234997,0.07794316683910751,0.261337760115801,predict
PS-31_unicycler_4076871_circular/32172-35100,2929.0000000000014,1913.4257798433518,2213253.0,105.55129090408778,0.3333333333333332,11.759259202739932,40870.23865846638,40877.217270087036,911.6780426144653,1198.8319325014822,1913.4257798433518,2768.564193649286,2213147.448709096,1670946891.7459016,1569.732261147804,784.866130573902,13.953649251780934,0.07454624099286516,0.2341188253581793,predict
PS-31_unicycler_4076871_circular/3043035-3040107,2929.0000000000027,1890.8490396213754,2213429.0,83.20578808302908,0.33333333333333304,11.761082301523107,40873.60825765203,40880.58744463325,903.3041726313417,1193.336101633939,1890.8490396213754,2794.716738402505,2213345.794211917,1671222429.818306,1601.380636768566,800.690318384283,13.954799678269714,0.07619716031683646,0.24145313306330024,predict
PS-31_unicycler_4076871_circular/948817-951744,2927.9999999999936,1900.6191758329994,2212530.0,68.19654019580295,0.33333333333333404,11.7731188329784,40864.35365939366,40871.3336498211,897.8242101854893,1175.1417394086411,1900.6191758329994,2824.310232113153,2212461.803459804,1670465914.3149984,1649.1684927045117,824.5842463522558,13.956404938317537,0.07542374212475714,0.25323191523456234,predict
PS-31_unicycler_4076871_circular/3043033-3040107,2927.0000000000064,1897.4886472290816,2210549.0,54.76344773165956,0.3333333333333326,11.730813010357855,40834.93369652999,40841.91104535434,910.1293276234745,1194.1580607121778,1897.4886472290816,2766.317302294573,2210494.2365522683,1668061697.836637,1572.1592415823952,786.0796207911976,13.951121864205637,0.07563460446062209,0.24212347320130187,predict
PS-31_unicycler_4076871_circular/32174-35100,2927.0000000000095,1902.3438566577538,2210374.999999999,63.36449359283189,0.33333333333333226,11.725265061784718,40831.38087304908,40838.357614812616,907.7906186592978,1208.3692932058248,1902.3438566577538,2739.280278660369,2210311.6355064064,1667771452.6753232,1530.910985454544,765.455492727272,13.94990805365526,0.07528445926392249,0.2359376809379211,predict
PS-31_unicycler_4076871_circular/948979-951846,2868.0000000000045,1815.1885673999009,2112828.0,60.900167277294024,0.3333333333333328,11.638627594634011,39428.50839177155,39435.38405812285,914.9981703881067,1211.4399803174135,1815.1885673999009,2770.0469989079443,2112767.099832723,1555149515.8116498,1558.6070185905307,779.3035092952654,13.747736538274578,0.08010534576700988,0.25113932628871166,predict
PS-31_unicycler_4076871_circular/32336-35089,2754.0000000000005,1784.5098541158636,1957210.0,71.12193950737228,0.33333333333333326,11.374504509732047,37271.22715983471,37277.99574740705,852.7148703642638,1121.1054115346967,1784.5098541158636,2624.9022066267457,1957138.8780604927,1389648966.9436977,1503.796795092049,751.8983975460245,13.533488438574691,0.07803527437343732,0.25249563261701774,predict
PS-31_unicycler_4076871_circular/3042871-3040101,2771.0000000000005,1811.6810842022119,1978989.0,44.86782149960685,0.33333333333333326,11.406424821893319,37569.83239249278,37576.61333874284,845.4760652424542,1154.1275207565814,1811.6810842022119,2677.5966199573704,1978944.1321785003,1412001870.0093863,1523.469099200789,761.7345496003945,13.55822172229981,0.07660286363077946,0.2507402392286315,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/11706-14635,2929.9999999999964,1873.7749873683138,2214844.0,56.74608935813917,0.33333333333333376,11.753129088641773,40892.57534076326,40899.55538269185,915.9918819353245,1182.4648175731022,1873.7749873683138,2840.966501649886,2214787.2539106417,1672773630.5018778,1658.501684076784,829.250842038392,13.956510355209321,0.07748778382114743,0.2613951135726395,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/92178-95107,2929.999999999991,1871.9817090430838,2215122.0,59.64779455532524,0.33333333333333437,11.754079116480876,40897.714581624234,40904.69550078094,914.6291500107515,1180.0068235334838,1871.9817090430838,2848.2377100053654,2215062.3522054446,1673194114.0116081,1668.2308864718816,834.1154432359408,13.958264362329134,0.07760959029962171,0.2612890394286411,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/11708-14635,2928.000000000006,1914.8325892636813,2211966.0,67.96271677807849,0.33333333333333265,11.769323562603098,40853.76998515559,40860.748167798534,885.9781216483667,1189.9468781149762,1914.8325892636813,2831.155060648125,2211898.0372832217,1669600740.8322515,1641.2081825331488,820.6040912665744,13.952790295476607,0.07439955317008422,0.25312002033964226,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/92180-95107,2928.000000000007,1908.6614580046962,2212246.0,68.41141516629537,0.33333333333333254,11.771005085080464,40859.03307715443,40866.012158779704,890.3716932673402,1194.4474803687822,1908.6614580046962,2792.4132627742956,2212177.588584834,1670030949.7615306,1597.9657824055134,798.9828912027567,13.954587799574568,0.07484307375094895,0.24887591105960105,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/902559-905427,2869.0000000000027,1816.597500846201,2113645.0,40.06807480769826,0.33333333333333304,11.609262893738489,39436.47225602209,39443.34691348842,939.6722568043165,1191.9646195760326,1816.597500846201,2763.459229994736,2113604.9319251925,1555777615.7377963,1571.4946104187031,785.7473052093516,13.745720549328007,0.08005806089765771,0.25017133084632825,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/92342-95113,2772.0000000000036,1791.639501167112,1980594.0,73.16256693897515,0.33333333333333287,11.425822314205012,37593.644436260765,37600.427231884074,874.1835572455637,1165.371087078411,1791.639501167112,2712.43275368254,1980520.837433061,1413792128.0202093,1547.061666604129,773.5308333020645,13.561920792301846,0.0782334764453395,0.25605580378413095,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/11870-14624,2754.9999999999995,1737.5714614502813,1958889.0,62.9337725881158,0.3333333333333334,11.41170944290584,37296.94429842745,37303.715097121414,870.0294431332305,1117.4255595635505,1737.5714614502813,2621.029837655442,1958826.0662274119,1391567160.047204,1503.6042780918915,751.8021390459458,13.537910816126118,0.0818374178652981,0.25187660623223346,predict
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/35093-35208,115.99999999999999,84.0361394075212,3458.0,18.115944477303877,0.33333333333333337,2.2260395070902077,315.11902513177466,316.48614228883633,38.52296097287363,54.44483553188686,84.0361394075212,115.59759097762874,3439.884055522696,100163.47826086957,61.15275544574188,30.57637772287094,2.716543320101506,0.30430273683836434,0.2433320225076669,predict
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/11642-14571,2930.000000000002,1886.5316117495947,2214748.0,49.53297413018415,0.3333333333333331,11.754135512599866,40890.69510292043,40897.674823907146,934.1323721079461,1179.4822995040352,1886.5316117495947,2844.953808512111,2214698.46702587,1672619806.0020485,1665.471509008076,832.735754504038,13.955868635809011,0.07655544022600014,0.2623340672619812,predict
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/11644-14571,2928.000000000002,1926.248235676817,2211866.0,65.24686164904307,0.33333333333333315,11.768427940707992,40851.84397306932,40858.821826732485,889.2025778864478,1184.814943372853,1926.248235676817,2825.061928935067,2211800.753138351,1669443321.068671,1640.2469855622141,820.1234927811071,13.952132504463558,0.07356474030770073,0.25006204952166305,predict
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/954095-956962,2868.0000000000027,1808.23408160519,2112694.0,73.8668019069315,0.33333333333333304,11.62417724005714,39425.67660801777,39432.55178055378,931.1826235624883,1200.6313345817398,1808.23408160519,2759.0635892167147,2112620.133198093,1554926139.9260552,1558.432254634975,779.2161273174875,13.7467491659755,0.08064028391431291,0.2546145443641376,predict
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/222959-225713,2755.0000000000036,1733.6255497707689,1958623.0,69.25317796747474,0.3333333333333329,11.410084318375194,37291.83487038416,37298.60474152469,874.8655666147862,1116.4934116095997,1733.6255497707689,2637.9964032118296,1958553.7468220326,1391185915.664488,1521.50299160223,760.751495801115,13.536056214295504,0.08216606561027978,0.25319876669021335,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/3090546-3090432,115.0,74.14671022284915,3403.0,13.842647947282348,0.33333333333333337,2.2168446015862426,311.2298186228306,312.5918812293856,46.614071976240076,49.00467925517999,74.14671022284915,119.622690992051,3389.1573520527177,97713.68421052632,70.61801173687101,35.309005868435506,2.706346248894179,0.39379218184739206,0.2987742200962867,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/3095248-3093699,1549.9999999999975,1027.851227371235,616942.0,81.73403266518963,0.33333333333333387,8.42935075604328,15650.131756633871,15655.18263033537,519.5487382358505,656.5895447144956,1027.851227371235,1519.8251790451463,616860.2659673349,245084743.1891543,863.2356343306508,431.6178171653254,10.096859197828321,0.10009157381197721,0.274781357696721,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/3095243-3093701,1543.000000000002,1027.3047079463922,612335.0,78.39603140832527,0.3333333333333329,8.426096627208496,15568.417517525666,15573.464824358716,506.43396397856907,665.5478698522982,1027.3047079463922,1505.1805793967942,612256.6039685917,242532806.63553825,839.632709544496,419.816354772248,10.089706751474818,0.09937335470475693,0.264170329707433,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/3095243-3093704,1540.0000000000034,1029.1252827758024,610274.0,64.07522263056646,0.3333333333333326,8.414840244323873,15530.480417553086,15535.52523835126,497.99054341374983,676.460271454921,1029.1252827758024,1453.4367298947482,610209.9247773695,241352544.431449,776.9764584398272,388.4882292199136,10.084727543865618,0.09868491575704112,0.23594409668808938,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/11642-14571,2929.9999999999873,1860.2176740643454,2215204.0,66.26885907427526,0.33333333333333476,11.755295267439882,40899.12889047883,40906.110051046955,930.4846764656661,1175.932240016204,1860.2176740643454,2849.196159545457,2215137.7311409255,1673309839.5083647,1673.2639195292527,836.6319597646263,13.958747061596931,0.07846981255764716,0.26241576030950936,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/11644-14571,2928.0000000000064,1915.9964976898693,2212322.0,89.07401874138328,0.3333333333333326,11.768684463662881,40860.35364506774,40867.3329522576,893.244450635097,1192.557439673592,1915.9964976898693,2826.9983252292204,2212232.9259812585,1670138902.6306798,1634.4408855556285,817.2204427778142,13.955038813206166,0.07430211038559839,0.24900874571543435,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/899181-902048,2867.999999999984,1804.0045663755777,2113122.0,71.58050806008599,0.3333333333333352,11.625844279509419,39433.71684231656,39440.593416933705,919.5717851123306,1208.8923963649772,1804.0045663755777,2742.4506954228755,2113050.4194919397,1555560409.0798745,1533.5582990578982,766.7791495289491,13.749552594950062,0.08094561092572129,0.24918460524745517,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/11806-14560,2754.9999999999927,1744.9497860353742,1959065.0,77.4324334066556,0.3333333333333342,11.410231316323632,37300.2432431747,37307.01464075126,872.431344684532,1126.4282016212471,1744.9497860353742,2634.2570468598487,1958987.5675665934,1391813341.4052289,1507.8288452386016,753.9144226193008,13.539108255235861,0.08123675285812836,0.25034028874825287,predict
PS-11_unicycler_I3+N3_99127_S4_length_4238153_depth_1.00x_circular_true/614929-616478,1550.0000000000002,1014.6581369574594,616530.0,76.9647596876066,0.33333333333333326,8.421299246755098,15639.583050708225,15644.630519953955,517.8086353113541,678.3166338809301,1014.6581369574594,1511.0708175199838,616453.0352403123,244754464.10587475,832.7541836390537,416.37709181952687,10.09005358110208,0.1026897957522528,0.26950665239284066,predict
PS-11_unicycler_I3+N3_99127_S4_length_4238153_depth_1.00x_circular_true/90536-92085,1550.0000000000011,1027.4137138795943,617370.0,93.64792983532317,0.33333333333333304,8.427916085372042,15660.850360053888,15665.904693043332,530.8341712038273,660.6840309695853,1027.4137138795943,1522.128016488845,617276.3520701646,245420569.8515171,861.4439855192599,430.7219927596299,10.10377442584121,0.10010687940420535,0.280168561618196,predict
PS-11_unicycler_I3+N3_99127_S4_length_4238153_depth_1.00x_circular_true/30280-31828,1548.9999999999973,1022.1297141348227,616527.0000000002,101.48209281200297,0.3333333333333339,8.456781771773567,15645.024065178048,15650.076551686372,525.5629097161151,668.639178798448,1022.1297141348227,1514.791285393345,616425.5179071883,244924896.0736436,846.1521065948971,423.07605329744854,10.100080093723742,0.10102962136782981,0.2565801631415211,predict
PS-11_unicycler_I3+N3_99127_S4_length_4238153_depth_1.00x_circular_true/614934-616476,1542.9999999999957,1020.2231003129576,611919.0,88.17824550341163,0.3333333333333343,8.420642395552347,15557.867848776705,15562.911735389618,512.2032899637879,666.3769924201835,1020.2231003129576,1499.4611804802612,611830.8217544965,242204221.6835279,833.0841880600777,416.54209403003887,10.082869636277866,0.10080627463257633,0.25949287383268604,predict
PS-11_unicycler_I3+N3_99127_S4_length_4238153_depth_1.00x_circular_true/90541-92083,1542.9999999999998,1038.0583108410724,612767.0,86.79387660970488,0.3333333333333334,8.425006837830548,15579.336186115253,15584.387032798802,503.96097323715134,663.2291606373437,1038.0583108410724,1487.8882760092338,612680.2061233904,242873119.18806744,824.65911537189,412.329557685945,10.096783011092194,0.09723296611487448,0.2585924128761988,predict
