nameseq,faverage,fmedian,fmaximum,fminimum,fpeak,fnone_levated_peak,fsample_standard_deviation,fpopulation_standard_deviation,fpercentile15,fpercentile25,fpercentile50,fpercentile75,famplitude,fvariance,finterquartile_range,fsemi_interquartile_range,fcoefficient_of_variation,fskewness,fkurtosis,label
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/32113-35042,5860.000000000006,3964.4067277543872,55399.99999999998,1.645699144315318,0.1666666666666665,14.482102128575162,6139.317225881066,6140.365159186621,946.5882261409246,1578.2694665737838,3964.4067277543872,7943.005053071174,55398.354300855666,37704084.28815294,6364.735586497391,3182.3677932486953,1.0476650556111022,0.9262886421251405,0.25181396776386017,predict
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/632549-635476,5855.9999999999945,3948.0457177061317,56036.0,0.9510819645732446,0.16666666666666682,14.494241056167414,6182.9067597692265,6183.962854534769,894.6038448763688,1576.4429661366119,3948.0457177061317,7990.560733437253,56035.04891803543,38241396.5862658,6414.1177673006405,3207.0588836503202,1.0558242417638717,0.9257559703350967,0.24411493812475954,predict
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/32115-35042,5856.00000000001,3963.444338275305,55603.99999999999,3.1833359140661215,0.16666666666666638,14.490864976926352,6166.182611632581,6167.235849766769,903.1905523155442,1621.7795821805112,3963.444338275305,8003.113207055531,55600.81666408593,38034798.02664845,6381.33362487502,3190.66681243751,1.0529683421503706,0.9207750309669915,0.24580626539527542,predict
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/926103-928968,5732.000000000008,3930.6890233708045,62682.45266330874,1.0644544819606914,0.16666666666666644,14.303944105034503,5968.8310413346435,5969.872631263405,897.3968544940853,1579.7706054959935,3930.6890233708045,7649.071033260881,62681.38820882678,35639379.23350786,6069.300427764888,3034.650213882444,1.0413173484533558,0.9053586694722858,0.23664794840929712,predict
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/632711-635482,5543.999999999992,3779.9390653006426,61625.02606921669,0.5827583836873187,0.1666666666666669,14.106979455006847,5867.826854977914,5868.885551757838,816.7474929869226,1443.1868332587383,3779.9390653006426,7669.23740183997,61624.443310833005,34443817.619631894,6226.050568581231,3113.0252842906157,1.0584103273769703,0.9018982555029679,0.2566952810303705,predict
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/32277-35048,5544.000000000006,3723.01892875702,60653.295682789016,5.3649595476389145,0.16666666666666646,14.094994913482799,5846.1583967593615,5847.213184029427,820.4396160013922,1459.9229824620988,3723.01892875702,7701.6476511307155,60647.93072324138,34189902.019487545,6241.724668668617,3120.8623343343083,1.0545018753173439,0.9344500855052394,0.25831839688869346,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/906855-906970,232.0000000000002,154.03990303640643,965.3992534106377,3.426414713004994,0.16666666666666652,2.876442434125558,226.69803704487606,227.6815472464155,31.352975799065227,55.476487489139025,154.03990303640643,343.5245361574955,961.9728386976327,51838.88695652174,288.0480486683565,144.02402433417825,0.977146711400327,1.0316820292735198,0.29550468790444234,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/618233-619782,3099.999999999997,2167.0212142417968,26240.0,0.2547654633951972,0.16666666666666682,10.456719228648543,3064.5874110555237,3065.576466240563,499.9926443636716,885.2711251878342,2167.0212142417968,4280.911743936202,26239.745234536604,9397759.070367977,3395.6406187483676,1697.8203093741838,0.9885765842114603,0.9133158829725054,0.24898428197638528,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/3140435-3138886,3100.000000000004,2163.366944159213,28100.0,1.3798159909097905,0.16666666666666644,10.45953462041362,3075.9609880491003,3076.9537139061713,518.831598295043,885.162246541609,2163.366944159213,4266.344743079888,28098.62018400909,9467644.15752098,3381.182496538279,1690.5912482691394,0.9922454800158375,0.9135028625003877,0.24341877166101578,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/90402-91951,3100.0000000000023,2190.481522105355,27700.0,1.418546564595579,0.16666666666666652,10.461234174477244,3081.6982331175773,3082.6928105948573,508.63473582773116,876.8022826038547,2190.481522105355,4294.005675751774,27698.581453435403,9502994.96449322,3417.2033931479195,1708.6016965739598,0.9940962042314758,0.885406430896259,0.24372056173877982,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/9749-11298,3100.000000000005,2146.5074463015867,27667.999999999996,3.4298094996659017,0.16666666666666638,10.453937813886899,3075.1806451003818,3076.173119112053,509.56489346789516,867.6381900312065,2146.5074463015867,4238.249281160668,27664.57019050033,9462841.058747578,3370.611091129462,1685.305545564731,0.9919937564839925,0.9301819929352091,0.2420140223319435,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/618238-619780,3086.000000000002,2194.9479469621974,27457.999999999993,0.9572849125572989,0.16666666666666657,10.41506627831679,3057.0194634643726,3058.0105542550286,522.377702528851,923.975997609419,2194.9479469621974,4225.124535694185,27457.042715087435,9351428.549935149,3301.148538084766,1650.574269042383,0.9906090289903988,0.874432168673226,0.2402105927616591,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/3140430-3138888,3086.0,2159.676232002092,29377.999999999996,0.6360291508404738,0.16666666666666669,10.425393326177028,3080.803791220726,3081.8025929299693,500.0326565818332,932.8408598222347,2159.676232002092,4226.883959509732,29377.363970849157,9497507.221789883,3294.0430996874975,1647.0215498437487,0.998316199358628,0.9020280070781771,0.23525376123209957,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/9754-11296,3085.999999999996,2212.3019442986674,28969.99999999999,0.219541785012135,0.1666666666666669,10.424044042832657,3072.279935162159,3073.2759734231017,499.8840186329217,884.3928157647773,2212.3019442986674,4275.203868775351,28969.780458214977,9445025.208819715,3390.8110530105737,1695.4055265052868,0.9955540943493723,0.8531430150962597,0.24619683323501593,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/90407-91949,3086.000000000003,2192.618488710598,28945.999999999993,1.7926481065871813,0.16666666666666652,10.434233415609258,3072.9412620484627,3073.9375147126816,500.56300729169635,904.9661848088275,2192.618488710598,4229.152206487997,28944.207351893405,9449091.844357977,3324.1860216791697,1662.0930108395848,0.995768393405204,0.8721756471458217,0.23859201879480563,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/618238-619777,3079.999999999998,2131.194903133427,27252.000000000004,2.2733620001323267,0.16666666666666677,10.464833410940063,3087.0594422524487,3088.0622226726773,474.46555522583736,857.0009535811474,2131.194903133427,4163.263673103917,27249.726637999873,9536128.291098116,3306.26271952277,1653.131359761385,1.002292026705341,0.9220474512544043,0.2391861894234814,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/3140430-3138891,3080.000000000005,2175.0039921570597,29160.000000000004,0.860769110293969,0.1666666666666664,10.457717890044158,3097.2039002945867,3098.209975974945,487.85978736366843,869.2544343907915,2175.0039921570597,4180.356461084337,29159.13923088971,9598905.05523067,3311.102026693545,1655.5510133467726,1.0055856819138251,0.876593246983385,0.23980966694457134,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/90407-91946,3079.999999999997,2152.1237001258314,28736.0,4.921604787976814,0.16666666666666685,10.464968983499741,3104.3041088140835,3105.312490880249,479.3423118972,867.2993295575571,2152.1237001258314,4161.9300931368,28731.078395212022,9642965.666016893,3294.6307635792427,1647.3153817896214,1.007890944420158,0.8966998084108155,0.2393532464180302,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/9754-11293,3079.999999999995,2169.3465030461816,28744.0,0.6897209200151116,0.16666666666666696,10.460556019045582,3090.0252426153415,3091.0289864269753,467.477376053131,893.6977689209987,2169.3465030461816,4229.787629961318,28743.310279079986,9554460.194931773,3336.089861040319,1668.0449305201596,1.0032549489010865,0.8841223861812721,0.2407744184540422,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/92120-95049,5859.999999999988,3969.8547117686294,53575.99999999995,3.065400354372096,0.166666666666667,14.479308393262682,6126.648676070792,6127.694446954242,939.7608173460089,1578.2240370937197,3969.8547117686294,7906.625020957486,53572.934599645574,37548639.23523385,6328.400983863767,3164.2004919318833,1.0455031870427993,0.9255363192019525,0.2483997060574524,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/187807-190736,5859.999999999987,3973.6323732467918,54287.999999999956,1.028617172694508,0.16666666666666702,14.481589713220936,6121.789280921061,6122.834222343866,923.0828397928182,1594.7597652302045,3973.6323732467918,8030.766271188009,54286.971382827265,37489098.91430521,6436.006505957805,3218.0032529789023,1.0446739387237327,0.9244197440602104,0.2504638956969614,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/92122-95049,5856.000000000004,3956.4081215586934,53780.0,3.61814336679273,0.16666666666666657,14.492204198272384,6161.297265998452,6162.349669672709,897.0766867248584,1610.3632135629196,3956.4081215586934,7895.864360194801,53776.381856633205,37974553.451315336,6285.501146631881,3142.7505733159405,1.0521340959696803,0.9249311288343481,0.24197417458440082,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/187809-190736,5855.999999999996,3971.2815326102263,54483.99999999999,1.9120424545172332,0.16666666666666677,14.489675214641403,6160.325965401506,6161.378203169092,905.4052551616915,1598.9359116172116,3971.2815326102263,7890.084520714121,54482.087957545475,37962581.36248719,6291.148609096909,3145.5743045484546,1.051968231796706,0.9178338019651845,0.24182036307343827,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/903977-906845,5738.000000000012,3860.037446304482,62852.05562682839,1.1134780214573006,0.16666666666666632,14.327494792523908,6060.578190238947,6061.634684309596,914.2859744051208,1608.3388067226422,3860.037446304482,7937.75854984392,62850.942148806935,36743415.046025105,6329.419743121278,3164.709871560639,1.0562178790935752,0.9295957389280817,0.25770413934191055,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/187971-190725,5510.000000000017,3725.749983303288,51050.00000000001,0.801782275334438,0.16666666666666616,14.05560859235008,5844.037645327073,5845.098558042599,851.9670904671157,1491.5525983450266,3725.749983303288,7460.019860332897,51049.198217724675,34165177.153231665,5968.467261987871,2984.2336309939355,1.0606238920738755,0.9159335334484504,0.24822550410596808,predict
PS-93_unicycler_I2+N3_99127_S2_length_4179885_depth_1.00x_circular_true/92284-95055,5544.000000000001,3735.5573723025855,60493.05526685925,3.4263019505391643,0.16666666666666663,14.085963038024614,5823.925823703457,5824.976599683809,824.4136485893765,1468.198172910927,3735.5573723025855,7731.28580290117,60489.62896490871,33930352.38686394,6263.087629990243,3131.5438149951215,1.0504916709421819,0.9315585478460402,0.25864832987235276,predict
PS-24_4121872circular_true_q1023579_ori/171288-171403,231.99999999999994,180.20164591744174,1023.5480772725792,1.8992280305056441,0.16666666666666669,2.8494185719140037,210.56115501202967,211.47465671985995,36.50873866834018,56.634583204341126,180.20164591744174,325.3264957660256,1021.6488492420735,44721.5304347826,268.69191256168443,134.34595628084222,0.9075911853966798,0.7380044160509884,0.26796320067389284,predict
PS-24_4121872circular_true_q1023579_ori/171590-173139,3100.000000000002,2190.377837584635,26852.000000000004,0.4652045764690679,0.16666666666666655,10.461129574054471,3075.846550138677,3076.8392390624203,498.87991465788014,886.9622336991478,2190.377837584635,4341.589126744971,26851.534795423533,9466939.703034215,3454.6268930458227,1727.3134465229114,0.9922085645608629,0.887192011292978,0.24887928435326695,predict
PS-24_4121872circular_true_q1023579_ori/171595-173137,3086.000000000003,2168.0101457703536,28089.999999999996,0.3372232066838747,0.16666666666666652,10.43696401168045,3078.6165724233992,3079.614665032673,482.2340407131358,880.5882286704796,2168.0101457703536,4240.27412453298,28089.662776793313,9484026.485084305,3359.6858958625003,1679.8429479312501,0.9976074440775748,0.8945477612761314,0.24182356550154438,predict
PS-24_4121872circular_true_q1023579_ori/171595-173134,3079.999999999997,2167.242261673645,27880.000000000004,0.8217242613738073,0.16666666666666685,10.465778096961579,3084.905184928704,3085.9072655739183,456.3997125408307,877.9746730204201,2167.242261673645,4244.5293995196635,27879.178275738628,9522823.651721898,3366.5547264992433,1683.2773632496217,1.0015925925093205,0.8876361025152029,0.24172211423918943,predict
PS-24_4121872circular_true_q1023579_ori/903279-906146,5736.000000000008,3862.900190190572,55719.711084477276,0.7804981649427318,0.16666666666666644,14.310584635303135,5971.37438116218,5972.415688063663,922.0660075496999,1588.0377157747928,3862.900190190572,7787.4427560399945,55718.93058631233,35669749.15102895,6199.405040265202,3099.702520132601,1.0410345852793186,0.9410395447914708,0.24298671640970404,predict
PS-31_unicycler_4076871_circular/631713-633262,3099.999999999996,2158.65867116667,26020.000000000004,9.796090012429767,0.16666666666666688,10.450673466427391,3068.690926111654,3069.6813056520787,519.9388539091951,911.9562944605605,2158.65867116667,4276.954506711489,26010.203909987573,9422943.31826985,3364.998212250928,1682.499106125464,0.9899002987456961,0.9202699308914455,0.2469956532114176,predict
PS-31_unicycler_4076871_circular/3044753-3043204,3100.0000000000036,2105.901115755296,27880.000000000004,3.6670233915275765,0.16666666666666646,10.463673569208154,3093.5054549814517,3094.503843083928,501.464832446748,942.2936751758368,2105.901115755296,4277.162143817489,27876.332976608475,9575954.0348612,3334.868468641652,1667.434234320826,0.9979049854778865,0.9640508788926654,0.2405807864348901,predict
PS-31_unicycler_4076871_circular/631718-633260,3086.000000000002,2179.7864842819577,27469.439365510276,4.047735152262741,0.16666666666666657,10.422672191154794,3070.5348068374014,3071.530279324841,510.7030878587991,917.0879573670579,2179.7864842819577,4192.086937581673,27465.39163035801,9434298.256809337,3274.9989802146147,1637.4994901073073,0.9949885958643551,0.8853964270655137,0.2368286144273101,predict
PS-31_unicycler_4076871_circular/3044748-3043206,3085.999999999997,2116.674395451859,29170.000000000004,11.619310051243977,0.16666666666666685,10.426565449804887,3088.0556989795377,3089.0568517693287,525.0894916540833,926.463866270127,2116.674395451859,4215.837760447552,29158.38068994876,9542272.233463036,3289.3738941774245,1644.6869470887123,1.000666137064012,0.9416853506254335,0.23552161391390825,predict
PS-31_unicycler_4076871_circular/631718-633257,3080.0,2175.8520904534644,27040.0,1.7458490030402927,0.16666666666666669,10.462708002444641,3094.1544887093146,3095.159573838539,475.11161555578343,867.1835713115722,2175.8520904534644,4176.57189896666,27038.25415099696,9580012.787524367,3309.388327655088,1654.694163827544,1.00459561321731,0.8766348734484382,0.24159367084885744,predict
PS-31_unicycler_4076871_circular/3044748-3043209,3080.000000000005,2174.906216090892,28947.999999999996,3.6410296706562173,0.1666666666666664,10.464374940616448,3111.724923575347,3112.735716170977,482.5250337974195,879.2173874204905,2174.906216090892,4079.439406537219,28944.35897032934,9689123.638726447,3200.2220191167285,1600.1110095583642,1.010300299862124,0.872596845291679,0.22974712280350554,predict
PS-31_unicycler_4076871_circular/948815-951744,5859.999999999987,4021.0151279547454,55815.99999999997,0.13384014359145893,0.16666666666666702,14.48171341417654,6143.975260366857,6145.02398876237,956.1294365275859,1566.2931254546315,4021.0151279547454,7899.564677992769,55815.86615985638,37761319.822464995,6333.271552538137,3166.6357762690686,1.048459942042128,0.8979454477501116,0.25049205793115126,predict
PS-31_unicycler_4076871_circular/32172-35100,5857.999999999999,3914.3478833494682,52909.78587393503,2.2878006376287474,0.16666666666666669,14.496115228347506,6145.093652663075,6146.142930166267,923.6755445893157,1615.6563163961537,3914.3478833494682,8071.7322586458495,52907.4980732974,37775072.91803279,6456.075942249696,3228.037971124848,1.049008817456995,0.9488799812553962,0.2521910808162014,predict
PS-31_unicycler_4076871_circular/3043035-3040107,5857.999999999999,3915.5435313232297,52834.0,4.663475548909044,0.16666666666666669,14.489628574538093,6134.377882067586,6135.4253298481335,916.1853086641141,1626.3855510570872,3915.5435313232297,8048.007006964145,52829.33652445109,37643443.978142075,6421.621455907058,3210.810727953529,1.0471795633437329,0.9499527935938303,0.2507974981766992,predict
PS-31_unicycler_4076871_circular/948817-951744,5856.000000000014,3952.4771071819205,56036.0,1.839480814119444,0.16666666666666627,14.491562722949796,6166.935057222509,6167.988423881012,897.1303940917861,1600.4659878124603,3952.4771071819205,7977.88474095574,56034.16051918588,38044081.197130166,6377.41875314328,3188.70937657164,1.0530968335420927,0.9259978620605468,0.24687812237932408,predict
PS-31_unicycler_4076871_circular/3043033-3040107,5853.9999999999945,3945.376024739017,54521.06978273746,0.9069876628230058,0.16666666666666682,14.453128928996248,6150.490712130211,6151.541628961824,941.6152510476242,1698.5410954002418,3945.376024739017,8002.768329002993,54520.16279507464,37841464.4128503,6304.227233602751,3152.1136168013754,1.050647542215616,0.9309618035013318,0.2457540870404854,predict
PS-31_unicycler_4076871_circular/32174-35100,5854.00000000001,3941.5157936387964,52330.00000000001,1.4349733932073436,0.16666666666666638,14.454439032070875,6118.720781339837,6119.7662697338565,927.7287153047258,1689.6192463840707,3941.5157936387964,8018.6317380742985,52328.5650266068,37451539.19617224,6329.012491690228,3164.506245845114,1.0452204956166429,0.937688256110829,0.24275467593638203,predict
PS-31_unicycler_4076871_circular/948979-951846,5736.000000000011,3870.0245982801853,55707.59328302122,1.6304281485823624,0.16666666666666635,14.315225079388423,5981.3015306035195,5982.344568632305,911.8817688821572,1570.597422956844,3870.0245982801853,7816.155582271991,55705.96285487264,35788446.537844434,6245.558159315147,3122.7790796575737,1.0427652598681152,0.9359043640447667,0.24029210750799457,predict
PS-31_unicycler_4076871_circular/32336-35089,5507.999999999999,3827.767301365582,48960.0,3.6122284227580193,0.16666666666666669,14.021257650227058,5762.459197252505,5763.505680362422,881.2507280580511,1534.903308243633,3827.767301365582,7439.071779717877,48956.38777157724,33217997.727569908,5904.168471474244,2952.084235737122,1.0461981113385086,0.8747477289395152,0.2513910593073961,predict
PS-31_unicycler_4076871_circular/3042871-3040101,5542.000000000001,3757.161019436417,52930.45590223641,0.5815634632117485,0.16666666666666663,14.093221474075055,5783.9177034255945,5784.961637682525,836.1326352591284,1527.7721198584018,3757.161019436417,7611.31720121176,52929.8743387732,33465781.149458487,6083.545081353359,3041.7725406766795,1.0436516967566931,0.9257595312117728,0.25252481416577627,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/11706-14635,5860.0,3964.413320770964,53575.99999999998,3.602390250089574,0.16666666666666666,14.476686055253142,6132.521830372883,6133.568603757716,951.5272868325773,1588.7736459797477,3964.413320770964,7873.7251855447685,53572.39760974989,37620663.81700238,6284.9515395650205,3142.4757697825103,1.0465054318042464,0.9273118294535818,0.24292990086070035,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/92178-95107,5859.999999999997,3980.562097907823,54687.99999999997,1.0121847315161656,0.16666666666666674,14.480933436233771,6140.317907079403,6141.366011193392,949.6636371589166,1577.2756285081218,3980.562097907823,7857.385646012758,54686.987815268454,37716376.483441435,6280.110017504636,3140.055008752318,1.0478358203207176,0.9182445911759551,0.24283365615363867,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/11708-14635,5855.9999999999745,3963.1336907778605,53780.0,1.1543463936534826,0.16666666666666738,14.487454176851058,6151.910272427582,6152.96107272091,895.9795216351333,1609.450771529188,3963.1336907778605,7961.864145183321,53778.845653606346,37858929.96241886,6352.4133736541335,3176.2066868270667,1.0505311257560808,0.9230627034853569,0.24523642238377777,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/92180-95107,5856.0000000000055,3967.4033203838353,54900.0,1.3668116337087313,0.16666666666666652,14.490301983074225,6166.8260880294,6167.879436075007,890.0687363817951,1618.2118291846803,3967.4033203838353,7957.710252770194,54898.63318836629,38042736.73795695,6339.498423585514,3169.749211792757,1.0530782254148556,0.9187530113499609,0.24499078759019596,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/902559-905427,5738.000000000004,3821.04571722647,62573.104395847775,5.486892151664926,0.16666666666666657,14.326357194380419,6067.330220121532,6068.387891221717,913.5145354241614,1598.9703863213294,3821.04571722647,7924.739401872168,62567.61750369611,36825331.598326355,6325.769015550839,3162.8845077754195,1.0573946009274187,0.9478407536231658,0.2549328538711545,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/92342-95113,5544.000000000004,3782.1000259812936,59386.08174507992,0.5669108054392809,0.16666666666666655,14.088800264800783,5832.063099795817,5833.115343936052,825.7479957798251,1459.7257442326618,3782.1000259812936,7611.160160065325,59385.51483427448,34025234.61566221,6151.434415832663,3075.7172079163315,1.0519594335851035,0.9063173411551712,0.2520334400693497,predict
PS-263_Unicycler_I2+N2_99127_S11_length_4096925_depth_1.00x_circular_true/11870-14624,5510.000000000001,3709.838656935973,51050.00000000001,2.50998514264609,0.16666666666666666,14.05442103151914,5848.476724754917,5849.53844333038,848.5772959393171,1511.480311444564,3709.838656935973,7466.578973313868,51047.49001485736,34217100.0,5955.098661869304,2977.549330934652,1.0614295326233967,0.9234001062761162,0.24836229270062055,predict
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/35093-35208,231.99999999999997,162.82671943767176,1212.7446229799646,4.67217879186403,0.16666666666666669,2.851247842218436,224.81992794234233,225.79529012687192,38.71482178913362,70.59520071539472,162.82671943767176,326.0334844655696,1208.0724441881005,50983.513043478255,255.43828375017486,127.71914187508743,0.9690514135445791,0.9230491424239115,0.2529922074442724,predict
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/11642-14571,5859.999999999993,3919.6192377622165,53191.99999999998,0.2964152564801911,0.16666666666666688,14.477201306020682,6113.718344837288,6114.761908614597,960.8695726370728,1596.026294869485,3919.6192377622165,7990.990353573308,53191.703584743496,37390313.199044034,6394.964058703823,3197.4820293519115,1.0432966458766717,0.952144334818593,0.25024243282588365,predict
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/11644-14571,5855.999999999993,3974.5379873525203,53380.0,0.5149203112363924,0.16666666666666688,14.486996006370628,6145.93589292957,6146.985672746421,911.39913600091,1599.2473864304316,3974.5379873525203,8001.486581864081,53379.48507968876,37785432.86094978,6402.239195433649,3201.1195977168245,1.049510910677865,0.9183932498280452,0.24695422361020944,predict
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/954095-956962,5735.999999999994,3966.05270825513,56815.910487264,1.0642710093140695,0.16666666666666685,14.28384040279474,5882.166947647781,5883.192698278587,906.5090898584604,1654.61993292933,3966.05270825513,7929.19696509547,56814.846216254686,34611956.32507849,6274.57703216614,3137.28851608307,1.0254823827837845,0.9027016612233258,0.24937363580489222,predict
PS-217_unicycler_I3+N3-N1cc_2133557799_S4_length_4160406_depth_1.00x_circular_true/222959-225713,5510.000000000008,3713.144528848004,49985.99999999999,0.30249821945360356,0.16666666666666644,14.052795250038068,5830.916909028973,5831.9754398371915,849.1790201116218,1509.7486176350485,3713.144528848004,7485.467638098184,49985.69750178054,34011937.5308642,5975.719020463135,2987.8595102315676,1.058242633217598,0.9244800599214347,0.24780568854454463,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/3090546-3090432,230.0,172.66783425612155,1012.5102357142268,0.31694824970198404,0.16666666666666669,2.8281723034148047,205.62101059959795,206.52088803068432,46.99027391798472,69.63918586957772,172.66783425612155,322.62269610545775,1012.1932874645248,42650.87719298244,252.98351023588003,126.49175511794002,0.8940043939112955,0.8364733580974416,0.2666510405152344,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/3095248-3093699,3099.999999999998,2167.9316415797384,26887.437173235572,0.339493051162531,0.16666666666666674,10.462354530139283,3089.973462669218,3090.9707108677394,495.2675798152827,896.2558824391647,2167.9316415797384,4223.922406979677,26887.097680184408,9554099.935442219,3327.666524540513,1663.8332622702565,0.9967656331191032,0.9049285079766762,0.2383193435999691,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/3095243-3093701,3085.9999999999977,2174.338621410659,28089.999999999996,6.163916778881261,0.1666666666666668,10.433864036833869,3081.7436622795217,3082.7427686965243,493.2870214306451,869.1601365074157,2174.338621410659,4254.123874946665,28083.836083221115,9503302.977950713,3384.963738439249,1692.4818692196245,0.99862075900179,0.8874794387489671,0.2392405357907269,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/3095243-3093704,3080.000000000002,2120.2744484800332,27880.000000000004,1.2122982739556252,0.16666666666666657,10.465545504249869,3095.726086074154,3096.7316817109004,461.770728043544,865.1039410065747,2120.2744484800332,4232.975559186198,27878.787701726047,9589747.108512022,3367.871618179623,1683.9358090898115,1.0051058721019974,0.9300489043625738,0.24267686185892118,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/11642-14571,5860.0,3931.414132132449,55015.99999999997,2.50082785479568,0.16666666666666666,14.483774434178853,6117.914677404384,6118.958957462754,944.6183105161755,1618.2929439286654,3931.414132132449,8008.570249611738,55013.49917214517,37441658.72311368,6390.277305683073,3195.1386528415364,1.0440127435843658,0.9457074687509939,0.24943080293590586,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/11644-14571,5855.999999999994,3970.308580826355,55204.0,0.46897346370033954,0.16666666666666685,14.482664538626652,6153.699375172629,6154.750481060416,903.4669657223749,1633.1992801441622,3970.308580826355,7963.916931192247,55203.5310265363,37880953.484113425,6330.717651048085,3165.3588255240425,1.0508366419352178,0.9192964934791309,0.2461371784663553,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/899181-902048,5735.999999999986,3887.112804465498,56053.98020202845,0.709165243853815,0.16666666666666707,14.290207751212014,5896.554926395582,5897.583186047028,918.0076901276295,1640.2527766494627,3887.112804465498,7876.958275439762,56053.271036784594,34781487.43634461,6236.705498790299,3118.3527493951497,1.0279907472795669,0.940661395652258,0.24654874998372553,predict
PS-218_Unicycler_I1+N2_33557799127_S8_length_4130126_depth_1.00x_circular_true/11806-14560,5510.000000000001,3740.7855043802983,51754.0,4.805493373674317,0.16666666666666666,14.049766932649717,5831.05685103481,5832.1154072477675,835.546083891281,1526.5170757227997,3740.7855043802983,7434.829600848165,51749.19450662633,34013570.12345679,5908.312525125365,2954.1562625626825,1.0582680310408001,0.9102369643192872,0.2451818757670108,predict
PS-11_unicycler_I3+N3_99127_S4_length_4238153_depth_1.00x_circular_true/614929-616478,3099.9999999999977,2156.6279069897028,27047.917781485547,6.626774461341217,0.16666666666666677,10.457694891249869,3081.303620223103,3082.298070344273,494.66926715727476,880.9272926595659,2156.6279069897028,4331.646880073417,27041.291007024207,9500561.39444803,3450.7195874138515,1725.3597937069258,0.9939689097493888,0.9184801719818735,0.2493171777051469,predict
PS-11_unicycler_I3+N3_99127_S4_length_4238153_depth_1.00x_circular_true/90536-92085,3100.000000000002,2148.6743919790883,28563.999999999996,1.3034376967152093,0.16666666666666655,10.458433405524325,3085.548249501213,3086.544069520524,517.3678050685688,866.3181840059775,2148.6743919790883,4270.761336556937,28562.69656230328,9526754.293092316,3404.4431525509594,1702.2215762754797,0.9953381450003906,0.9249496664082609,0.248494116433114,predict
